ID,Dlq_stat,amounts,obs_date,Dlq_days,Vertical1,Province1
F380,Current,1900.05,2014-06-30 12:00:00,NA,Home Improvement,AB
F381,Current,30.8167,2014-06-30 12:00:00,NA,Vehicle,AB
F382,Current,993,2014-06-30 12:00:00,NA,Home Improvement,AB
F383,Current,5809.9,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F384,Current,13023.7,2014-06-30 12:00:00,NA,Vehicle,ON
F385,Current,7.76,2014-06-30 12:00:00,NA,Vehicle,ON
F386,Current,355.24,2014-06-30 12:00:00,NA,Vehicle,ON
F387,Current,3905.08,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F388,Current,238.405,2014-06-30 12:00:00,NA,Home Improvement,BC
F389,Current,1875.59,2014-06-30 12:00:00,NA,Vehicle,AB
F390,Current,2265.85,2014-06-30 12:00:00,NA,Home Improvement,ON
F391,Current,1562.62,2014-06-30 12:00:00,NA,Vehicle,AB
F392,Current,179.118,2014-06-30 12:00:00,NA,Home Improvement,ON
F393,Current,4982.38,2014-06-30 12:00:00,NA,Vehicle,BC
F394,Current,1623.27,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F395,Current,4880.88,2014-06-30 12:00:00,NA,Vehicle,BC
F396,Current,1553.36,2014-06-30 12:00:00,NA,Vehicle,BC
F397,Current,1966.85,2014-06-30 12:00:00,NA,Vehicle,AB
F398,Current,1302.12,2014-06-30 12:00:00,NA,Vehicle,ON
F399,Current,767.287,2014-06-30 12:00:00,NA,Vehicle,ON
F400,Current,2685.06,2014-06-30 12:00:00,NA,Vehicle,BC
F401,Current,3188.56,2014-06-30 12:00:00,NA,Home Improvement,AB
F402,Current,3440.75,2014-06-30 12:00:00,NA,Vehicle,AB
F403,Current,2086.84,2014-06-30 12:00:00,NA,Vehicle,AB
F404,Current,5814.3,2014-06-30 12:00:00,NA,Vehicle,AB
F405,Current,733.747,2014-06-30 12:00:00,NA,Vehicle,AB
F406,Current,515.215,2014-06-30 12:00:00,NA,Vehicle,AB
F407,Current,596.377,2014-06-30 12:00:00,NA,Vehicle,BC
F408,Current,2471.01,2014-06-30 12:00:00,NA,Vehicle,BC
F409,Current,432.373,2014-06-30 12:00:00,NA,Vehicle,BC
F410,Current,3462.67,2014-06-30 12:00:00,NA,Vehicle,BC
F411,Current,921.227,2014-06-30 12:00:00,NA,Vehicle,AB
F412,Current,474.078,2014-06-30 12:00:00,NA,Vehicle,BC
F413,Current,4539.4,2014-06-30 12:00:00,NA,Vehicle,AB
F414,Current,17.7067,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F415,Current,736.157,2014-06-30 12:00:00,NA,Vehicle,BC
F416,Current,3678.29,2014-06-30 12:00:00,NA,Vehicle,ON
F417,Current,273.765,2014-06-30 12:00:00,NA,Vehicle,ON
F418,Current,2150.23,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F419,Current,2938.63,2014-06-30 12:00:00,NA,Vehicle,ON
F420,Current,1606.22,2014-06-30 12:00:00,NA,Vehicle,AB
F421,Current,1853.6,2014-06-30 12:00:00,NA,Home Improvement,ON
F422,Current,1275,2014-06-30 12:00:00,NA,Vehicle,ON
F423,Current,1655.89,2014-06-30 12:00:00,NA,Vehicle,ON
F424,Current,908.628,2014-06-30 12:00:00,NA,Vehicle,ON
F425,Current,4552.83,2014-06-30 12:00:00,NA,Vehicle,AB
F426,Current,461.448,2014-06-30 12:00:00,NA,Vehicle,AB
F427,Current,108.665,2014-06-30 12:00:00,NA,Vehicle,AB
F428,Current,3775.87,2014-06-30 12:00:00,NA,Vehicle,AB
F429,Current,1846.11,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F430,Current,1093.28,2014-06-30 12:00:00,NA,Vehicle,ON
F431,Current,551.837,2014-06-30 12:00:00,NA,Vehicle,AB
F432,Current,3107.9,2014-06-30 12:00:00,NA,Vehicle,BC
F433,Current,7482.88,2014-06-30 12:00:00,NA,Home Improvement,ON
F434,Current,1001.86,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F435,Current,1334.72,2014-06-30 12:00:00,NA,Vehicle,BC
F436,Current,4074.2,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F437,Current,217.065,2014-06-30 12:00:00,NA,Home Improvement,AB
F438,Current,1041.47,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F439,Current,613.535,2014-06-30 12:00:00,NA,Vehicle,BC
F440,Current,3807.17,2014-06-30 12:00:00,NA,Vehicle,AB
F441,Current,476.99,2014-06-30 12:00:00,NA,Vehicle,AB
F442,Current,2136.22,2014-06-30 12:00:00,NA,Vehicle,BC
F443,Current,7345.04,2014-06-30 12:00:00,NA,Home Improvement,AB
F444,Current,1082.93,2014-06-30 12:00:00,NA,Vehicle,AB
F445,Current,6179.01,2014-06-30 12:00:00,NA,Home Improvement,AB
F446,Current,6615.76,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F447,Current,776.188,2014-06-30 12:00:00,NA,Home Improvement,ON
F448,Current,751.118,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F449,Current,725.468,2014-06-30 12:00:00,NA,Vehicle,BC
F450,Current,468.64,2014-06-30 12:00:00,NA,Vehicle,BC
F451,Current,555.818,2014-06-30 12:00:00,NA,Vehicle,ON
F452,Current,759.337,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F453,Current,247.843,2014-06-30 12:00:00,NA,Vehicle,ON
F454,Current,992.187,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F455,Current,1153.11,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F456,Current,1537.83,2014-06-30 12:00:00,NA,Vehicle,ON
F457,Current,525.107,2014-06-30 12:00:00,NA,Vehicle,AB
F458,Current,332.528,2014-06-30 12:00:00,NA,Vehicle,ON
F459,Current,848.275,2014-06-30 12:00:00,NA,Home Improvement,BC
F460,Current,2355.5,2014-06-30 12:00:00,NA,Vehicle,AB
F461,Current,945.725,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F462,Current,2682.02,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F463,Current,379.657,2014-06-30 12:00:00,NA,Home Improvement,ON
F464,Current,945.132,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F465,Current,1141.52,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F466,Current,881.305,2014-06-30 12:00:00,NA,Vehicle,BC
F467,Current,973.755,2014-06-30 12:00:00,NA,Home Improvement,ON
F468,Current,1447.62,2014-06-30 12:00:00,NA,Vehicle,ON
F469,Current,1373.66,2014-06-30 12:00:00,NA,Home Improvement,AB
F470,Current,2634.5,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F471,Current,4538.21,2014-06-30 12:00:00,NA,Vehicle,ON
F472,Current,594.148,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F473,Current,714.59,2014-06-30 12:00:00,NA,Home Improvement,ON
F474,Current,991.487,2014-06-30 12:00:00,NA,Vehicle,ON
F475,Current,797.353,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F476,Current,625.09,2014-06-30 12:00:00,NA,Vehicle,BC
F477,Current,4785,2014-06-30 12:00:00,NA,Vehicle,AB
F478,Current,403.755,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F479,Current,7352.58,2014-06-30 12:00:00,NA,Home Improvement,AB
F480,Current,1955.8,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F481,Current,1832.08,2014-06-30 12:00:00,NA,Vehicle,AB
F482,Current,808.31,2014-06-30 12:00:00,NA,Home Improvement,BC
F483,Current,2702.92,2014-06-30 12:00:00,NA,Vehicle,AB
F484,Current,2109.6,2014-06-30 12:00:00,NA,Vehicle,AB
F485,Current,610.297,2014-06-30 12:00:00,NA,Vehicle,ON
F486,Current,772.985,2014-06-30 12:00:00,NA,Vehicle,ON
F487,Current,2586.32,2014-06-30 12:00:00,NA,Vehicle,ON
F488,Current,691.573,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F489,Current,14209.9,2014-06-30 12:00:00,NA,Vehicle,BC
F490,Current,2631.98,2014-06-30 12:00:00,NA,Vehicle,AB
F491,Current,604.922,2014-06-30 12:00:00,NA,Vehicle,ON
F492,Current,272.017,2014-06-30 12:00:00,NA,Vehicle,BC
F493,Current,2281.74,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F494,Current,304.815,2014-06-30 12:00:00,NA,Home Improvement,ON
F495,Current,883.368,2014-06-30 12:00:00,NA,Vehicle,AB
F496,Current,1346.78,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F497,Current,690.865,2014-06-30 12:00:00,NA,Vehicle,AB
F498,Current,250.463,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F499,Current,1398.02,2014-06-30 12:00:00,NA,Vehicle,AB
F500,Current,629.052,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F501,Current,1573.6,2014-06-30 12:00:00,NA,Vehicle,ON
F502,Current,1707.66,2014-06-30 12:00:00,NA,Vehicle,BC
F503,Current,2692.73,2014-06-30 12:00:00,NA,Vehicle,AB
F504,Current,837.265,2014-06-30 12:00:00,NA,Vehicle,BC
F505,Current,700.402,2014-06-30 12:00:00,NA,Vehicle,BC
F506,Current,1072.24,2014-06-30 12:00:00,NA,Vehicle,ON
F507,Current,5835.95,2014-06-30 12:00:00,NA,Home Improvement,ON
F508,Current,3148.36,2014-06-30 12:00:00,NA,Vehicle,BC
F509,Current,1505.08,2014-06-30 12:00:00,NA,Vehicle,BC
F510,Current,6333.34,2014-06-30 12:00:00,NA,Vehicle,BC
F511,Current,4088.3,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F512,Current,595.117,2014-06-30 12:00:00,NA,Vehicle,BC
F513,Current,966.175,2014-06-30 12:00:00,NA,Vehicle,AB
F514,Current,1564.61,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F515,Current,1174.03,2014-06-30 12:00:00,NA,Vehicle,AB
F516,Current,2712.4,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F517,Current,60.67,2014-06-30 12:00:00,NA,Vehicle,AB
F518,Current,4133.48,2014-06-30 12:00:00,NA,Vehicle,ON
F519,Current,1400.21,2014-06-30 12:00:00,NA,Home Improvement,ON
F520,Current,749.72,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F521,Current,14697.1,2014-06-30 12:00:00,NA,Vehicle,ON
F522,Current,225.753,2014-06-30 12:00:00,NA,Home Improvement,ON
F523,Current,561.293,2014-06-30 12:00:00,NA,Vehicle,BC
F524,Current,1378.31,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F525,Current,2790.7,2014-06-30 12:00:00,NA,Vehicle,ON
F526,Current,1396.11,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F527,Current,517.508,2014-06-30 12:00:00,NA,Home Improvement,ON
F528,Current,4814.96,2014-06-30 12:00:00,NA,Vehicle,ON
F529,Current,538.523,2014-06-30 12:00:00,NA,Vehicle,ON
F530,Current,2123.39,2014-06-30 12:00:00,NA,Home Improvement,AB
F531,Current,5271.9,2014-06-30 12:00:00,NA,Vehicle,ON
F532,Current,4419.6,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F533,Current,289.498,2014-06-30 12:00:00,NA,Vehicle,BC
F534,Current,1058.63,2014-06-30 12:00:00,NA,Home Improvement,ON
F535,Current,1828.82,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F536,Current,883.042,2014-06-30 12:00:00,NA,Home Improvement,BC
F537,Current,1064.86,2014-06-30 12:00:00,NA,Home Improvement,ON
F538,Current,883.972,2014-06-30 12:00:00,NA,Vehicle,ON
F539,Current,4233.24,2014-06-30 12:00:00,NA,Vehicle,AB
F540,Current,669.468,2014-06-30 12:00:00,NA,Vehicle,AB
F541,Current,2377.19,2014-06-30 12:00:00,NA,Vehicle,AB
F542,Current,2264.02,2014-06-30 12:00:00,NA,Vehicle,AB
F543,Current,1852.81,2014-06-30 12:00:00,NA,Home Improvement,AB
F544,Current,1393.66,2014-06-30 12:00:00,NA,Home Improvement,ON
F545,Current,867.217,2014-06-30 12:00:00,NA,Home Improvement,ON
F546,Current,1032.12,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F547,Current,1004.17,2014-06-30 12:00:00,NA,Vehicle,BC
F548,Current,3042.08,2014-06-30 12:00:00,NA,Vehicle,ON
F549,Current,10304.4,2014-06-30 12:00:00,NA,Vehicle,BC
F550,Current,923.955,2014-06-30 12:00:00,NA,Home Improvement,BC
F551,Current,194.163,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F552,Current,2181.29,2014-06-30 12:00:00,NA,Home Improvement,BC
F553,Current,2071.79,2014-06-30 12:00:00,NA,Vehicle,BC
F554,Current,5879.81,2014-06-30 12:00:00,NA,Vehicle,ON
F555,Current,2489.39,2014-06-30 12:00:00,NA,Vehicle,ON
F556,Current,830.805,2014-06-30 12:00:00,NA,Home Improvement,ON
F557,Current,1048.16,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F558,Current,51.8367,2014-06-30 12:00:00,NA,Vehicle,ON
F559,Current,2017.59,2014-06-30 12:00:00,NA,Vehicle,BC
F560,Current,53.9883,2014-06-30 12:00:00,NA,Vehicle,AB
F561,Current,645.455,2014-06-30 12:00:00,NA,Vehicle,ON
F562,Current,2203.28,2014-06-30 12:00:00,NA,Vehicle,ON
F563,Current,1019.9,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F564,Current,980.468,2014-06-30 12:00:00,NA,Vehicle,ON
F565,Current,866.193,2014-06-30 12:00:00,NA,Home Improvement,ON
F566,Current,4473.95,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F567,Current,2143.61,2014-06-30 12:00:00,NA,Vehicle,AB
F568,Current,2592.82,2014-06-30 12:00:00,NA,Home Improvement,AB
F569,Current,6433.71,2014-06-30 12:00:00,NA,Vehicle,AB
F570,Current,1691.88,2014-06-30 12:00:00,NA,Home Improvement,AB
F571,Current,2622.08,2014-06-30 12:00:00,NA,Home Improvement,ON
F572,Current,895.005,2014-06-30 12:00:00,NA,Home Improvement,AB
F573,Current,1502.96,2014-06-30 12:00:00,NA,Vehicle,AB
F574,Current,2607.52,2014-06-30 12:00:00,NA,Vehicle,BC
F575,Current,623.213,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F576,Current,1768.81,2014-06-30 12:00:00,NA,Vehicle,ON
F577,Current,897.66,2014-06-30 12:00:00,NA,Vehicle,AB
F578,Current,1595.02,2014-06-30 12:00:00,NA,Vehicle,ON
F579,Current,1485.93,2014-06-30 12:00:00,NA,Vehicle,BC
F580,Current,3004.83,2014-06-30 12:00:00,NA,Vehicle,ON
F581,Current,5851.04,2014-06-30 12:00:00,NA,Home Improvement,AB
F582,Current,47.2,2014-06-30 12:00:00,NA,Vehicle,BC
F583,Current,50.0517,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F584,Current,646.872,2014-06-30 12:00:00,NA,Vehicle,AB
F585,Current,1061.59,2014-06-30 12:00:00,NA,Vehicle,ON
F586,Current,286.852,2014-06-30 12:00:00,NA,Home Improvement,ON
F587,Current,1447.61,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F588,Current,924.987,2014-06-30 12:00:00,NA,Home Improvement,AB
F589,Current,313.298,2014-06-30 12:00:00,NA,Home Improvement,ON
F590,Current,2760.77,2014-06-30 12:00:00,NA,Vehicle,ON
F591,Current,1905.53,2014-06-30 12:00:00,NA,Vehicle,AB
F592,Current,1327.59,2014-06-30 12:00:00,NA,Vehicle,BC
F593,Current,456.737,2014-06-30 12:00:00,NA,Vehicle,ON
F594,Current,858.602,2014-06-30 12:00:00,NA,Vehicle,ON
F595,Current,8065.09,2014-06-30 12:00:00,NA,Vehicle,ON
F596,Current,2930.23,2014-06-30 12:00:00,NA,Vehicle,AB
F597,Current,786.772,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F598,Current,594.928,2014-06-30 12:00:00,NA,Vehicle,ON
F599,Current,407.86,2014-06-30 12:00:00,NA,Vehicle,AB
F600,Current,1858.2,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F601,Current,523.622,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F602,Current,757.933,2014-06-30 12:00:00,NA,Home Improvement,ON
F603,Current,535.19,2014-06-30 12:00:00,NA,Vehicle,ON
F604,Current,2548.17,2014-06-30 12:00:00,NA,Vehicle,BC
F605,Current,7317.1,2014-06-30 12:00:00,NA,Vehicle,ON
F606,Current,2192.53,2014-06-30 12:00:00,NA,Vehicle,BC
F607,Current,2105.07,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F608,Current,1540.34,2014-06-30 12:00:00,NA,Vehicle,ON
F609,Current,1101.62,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F610,Current,8963.37,2014-06-30 12:00:00,NA,Vehicle,AB
F611,Current,3241.54,2014-06-30 12:00:00,NA,Vehicle,BC
F612,Current,2588.51,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F613,Current,1805.19,2014-06-30 12:00:00,NA,Home Improvement,ON
F614,Current,2059.34,2014-06-30 12:00:00,NA,Vehicle,ON
F615,Current,554.955,2014-06-30 12:00:00,NA,Vehicle,AB
F616,Current,1873.93,2014-06-30 12:00:00,NA,Home Improvement,ON
F617,Current,1719.53,2014-06-30 12:00:00,NA,Home Improvement,BC
F618,Current,1795.9,2014-06-30 12:00:00,NA,Home Improvement,ON
F619,Current,754.008,2014-06-30 12:00:00,NA,Vehicle,AB
F620,Current,2291.59,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F621,Current,383.438,2014-06-30 12:00:00,NA,Home Improvement,ON
F622,Current,86.3933,2014-06-30 12:00:00,NA,Vehicle,ON
F623,Current,1491.67,2014-06-30 12:00:00,NA,Vehicle,ON
F624,Current,644.278,2014-06-30 12:00:00,NA,Home Improvement,ON
F625,Current,1122.02,2014-06-30 12:00:00,NA,Home Improvement,BC
F626,Current,1957.42,2014-06-30 12:00:00,NA,Vehicle,BC
F627,Current,748.305,2014-06-30 12:00:00,NA,Vehicle,AB
F628,Current,659.773,2014-06-30 12:00:00,NA,Vehicle,ON
F629,Current,434.072,2014-06-30 12:00:00,NA,Home Improvement,ON
F630,Current,892.167,2014-06-30 12:00:00,NA,Home Improvement,ON
F631,Current,1946.49,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F632,Current,326.193,2014-06-30 12:00:00,NA,Home Improvement,ON
F633,Current,715.802,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F634,Current,847.618,2014-06-30 12:00:00,NA,Vehicle,BC
F635,Current,858.843,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F636,Current,1920.72,2014-06-30 12:00:00,NA,Vehicle,AB
F637,Current,189.978,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F638,Current,95.81,2014-06-30 12:00:00,NA,Vehicle,ON
F639,Current,62.4233,2014-06-30 12:00:00,NA,Vehicle,ON
F640,Current,1167.4,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F641,Current,1772.92,2014-06-30 12:00:00,NA,Vehicle,ON
F642,Current,678.385,2014-06-30 12:00:00,NA,Vehicle,AB
F643,Current,1756.69,2014-06-30 12:00:00,NA,Vehicle,AB
F644,Current,1656.01,2014-06-30 12:00:00,NA,Vehicle,AB
F645,Current,2584.4,2014-06-30 12:00:00,NA,Home Improvement,ON
F646,Current,614.225,2014-06-30 12:00:00,NA,Vehicle,ON
F647,Current,1216.59,2014-06-30 12:00:00,NA,Vehicle,ON
F648,Current,7370.17,2014-06-30 12:00:00,NA,Home Improvement,AB
F649,Current,1681.89,2014-06-30 12:00:00,NA,Vehicle,BC
F650,Current,5775.49,2014-06-30 12:00:00,NA,Home Improvement,AB
F651,Current,1255.33,2014-06-30 12:00:00,NA,Home Improvement,ON
F652,Current,1044.4,2014-06-30 12:00:00,NA,Vehicle,BC
F653,Current,4076.38,2014-06-30 12:00:00,NA,Vehicle,BC
F654,Current,457.123,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F655,Current,3136.5,2014-06-30 12:00:00,NA,Home Improvement,AB
F656,Current,1461.56,2014-06-30 12:00:00,NA,Vehicle,AB
F657,Current,1101,2014-06-30 12:00:00,NA,Vehicle,AB
F658,Current,1009.54,2014-06-30 12:00:00,NA,Home Improvement,ON
F659,Current,357.612,2014-06-30 12:00:00,NA,Home Improvement,BC
F660,Current,1084.91,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F661,Current,3538.94,2014-06-30 12:00:00,NA,Vehicle,BC
F662,Current,1378.71,2014-06-30 12:00:00,NA,Home Improvement,ON
F663,Current,726.773,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F664,Current,1587.65,2014-06-30 12:00:00,NA,Vehicle,ON
F665,Current,2608.52,2014-06-30 12:00:00,NA,Vehicle,ON
F666,Current,3236.34,2014-06-30 12:00:00,NA,Vehicle,ON
F667,Current,1837.04,2014-06-30 12:00:00,NA,Vehicle,AB
F668,Current,457.385,2014-06-30 12:00:00,NA,Vehicle,ON
F669,Current,2942.66,2014-06-30 12:00:00,NA,Vehicle,BC
F670,Current,1863.44,2014-06-30 12:00:00,NA,Home Improvement,ON
F671,Current,2295.15,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F672,Current,2609.04,2014-06-30 12:00:00,NA,Home Improvement,ON
F673,Current,980.822,2014-06-30 12:00:00,NA,Home Improvement,ON
F674,Current,823.622,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F675,Current,457.353,2014-06-30 12:00:00,NA,Home Improvement,BC
F676,Current,73.4717,2014-06-30 12:00:00,NA,Vehicle,AB
F677,Current,404.782,2014-06-30 12:00:00,NA,Home Improvement,ON
F678,Current,3037.57,2014-06-30 12:00:00,NA,Vehicle,AB
F679,Current,2163.71,2014-06-30 12:00:00,NA,Vehicle,AB
F680,Current,1115.63,2014-06-30 12:00:00,NA,Home Improvement,ON
F681,Current,1808.4,2014-06-30 12:00:00,NA,Vehicle,BC
F682,Current,2185.08,2014-06-30 12:00:00,NA,Vehicle,BC
F683,Current,574.633,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F684,Current,56.2267,2014-06-30 12:00:00,NA,Vehicle,AB
F685,Current,211.202,2014-06-30 12:00:00,NA,Home Improvement,ON
F686,Current,2000.64,2014-06-30 12:00:00,NA,Vehicle,ON
F687,Current,1307.11,2014-06-30 12:00:00,NA,Home Improvement,ON
F688,Current,630.147,2014-06-30 12:00:00,NA,Vehicle,ON
F689,Current,1551.69,2014-06-30 12:00:00,NA,Vehicle,BC
F690,Current,566.905,2014-06-30 12:00:00,NA,Vehicle,ON
F691,Current,1518.05,2014-06-30 12:00:00,NA,Vehicle,AB
F692,Current,6408.35,2014-06-30 12:00:00,NA,Home Improvement,AB
F693,Current,2983.06,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F694,Current,398.813,2014-06-30 12:00:00,NA,Home Improvement,ON
F695,Current,456.105,2014-06-30 12:00:00,NA,Vehicle,AB
F696,Current,7462.57,2014-06-30 12:00:00,NA,Vehicle,ON
F697,Current,813.277,2014-06-30 12:00:00,NA,Vehicle,AB
F698,Current,219.287,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F699,Current,908.643,2014-06-30 12:00:00,NA,Home Improvement,AB
F700,Current,1151.62,2014-06-30 12:00:00,NA,Vehicle,BC
F701,Current,1011.9,2014-06-30 12:00:00,NA,Vehicle,ON
F702,Current,697.425,2014-06-30 12:00:00,NA,Home Improvement,AB
F703,Current,373.378,2014-06-30 12:00:00,NA,Vehicle,BC
F704,Current,2699.66,2014-06-30 12:00:00,NA,Vehicle,BC
F705,Current,532.857,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F706,Current,2435.98,2014-06-30 12:00:00,NA,Vehicle,ON
F707,Current,644.175,2014-06-30 12:00:00,NA,Home Improvement,AB
F708,Current,692.042,2014-06-30 12:00:00,NA,Home Improvement,ON
F709,Current,734.4,2014-06-30 12:00:00,NA,Vehicle,ON
F710,Current,225.602,2014-06-30 12:00:00,NA,Vehicle,BC
F711,Current,473.483,2014-06-30 12:00:00,NA,Vehicle,BC
F712,Current,415.578,2014-06-30 12:00:00,NA,Vehicle,ON
F713,Current,7406.75,2014-06-30 12:00:00,NA,Vehicle,BC
F714,Current,1362.47,2014-06-30 12:00:00,NA,Vehicle,BC
F715,Current,580.593,2014-06-30 12:00:00,NA,Vehicle,ON
F716,Current,3664.43,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F717,Current,382.648,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F718,Current,409.005,2014-06-30 12:00:00,NA,Home Improvement,ON
F719,Current,5191.99,2014-06-30 12:00:00,NA,Vehicle,AB
F720,Current,1389.04,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F721,Current,290.925,2014-06-30 12:00:00,NA,Vehicle,AB
F722,Current,2347.16,2014-06-30 12:00:00,NA,Home Improvement,ON
F723,Current,1714.18,2014-06-30 12:00:00,NA,Vehicle,ON
F724,Current,548.408,2014-06-30 12:00:00,NA,Vehicle,BC
F725,Current,2682.14,2014-06-30 12:00:00,NA,Vehicle,BC
F726,Current,889.785,2014-06-30 12:00:00,NA,Vehicle,ON
F727,Current,1264.22,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F728,Current,720.01,2014-06-30 12:00:00,NA,Home Improvement,BC
F729,Current,4184.83,2014-06-30 12:00:00,NA,Vehicle,BC
F730,Current,2003.88,2014-06-30 12:00:00,NA,Vehicle,BC
F731,Current,503.792,2014-06-30 12:00:00,NA,Vehicle,ON
F732,Current,589.535,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F733,Current,2490.47,2014-06-30 12:00:00,NA,Vehicle,AB
F734,Current,1553.25,2014-06-30 12:00:00,NA,Vehicle,BC
F735,Current,135.538,2014-06-30 12:00:00,NA,Vehicle,AB
F736,Current,164.645,2014-06-30 12:00:00,NA,Vehicle,AB
F737,Current,483.503,2014-06-30 12:00:00,NA,Home Improvement,AB
F738,Current,1395.93,2014-06-30 12:00:00,NA,Vehicle,ON
F739,Current,723.675,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F740,Current,641.747,2014-06-30 12:00:00,NA,Vehicle,AB
F741,Current,227.758,2014-06-30 12:00:00,NA,Vehicle,AB
F742,Current,317.608,2014-06-30 12:00:00,NA,Home Improvement,ON
F743,Current,1830.11,2014-06-30 12:00:00,NA,Home Improvement,AB
F744,Current,603.583,2014-06-30 12:00:00,NA,Vehicle,ON
F745,Current,1718.1,2014-06-30 12:00:00,NA,Vehicle,AB
F746,Current,596.223,2014-06-30 12:00:00,NA,Vehicle,AB
F747,Current,347.7,2014-06-30 12:00:00,NA,Vehicle,BC
F748,Current,64.2183,2014-06-30 12:00:00,NA,Vehicle,BC
F749,Current,7788.75,2014-06-30 12:00:00,NA,Home Improvement,AB
F750,Current,369.807,2014-06-30 12:00:00,NA,Home Improvement,Other Provinces
F751,Current,440.915,2014-06-30 12:00:00,NA,Home Improvement,ON
F752,Current,1803.34,2014-06-30 12:00:00,NA,Vehicle,Other Provinces
F753,Current,1344.51,2014-06-30 12:00:00,NA,Vehicle,ON
F754,Current,888.843,2014-06-30 12:00:00,NA,Vehicle,AB
F755,Current,796.307,2014-06-30 12:00:00,NA,Vehicle,BC
F756,Current,646.707,2014-06-30 12:00:00,NA,Vehicle,BC
F757,Current,455.877,2014-06-30 12:00:00,NA,Vehicle,BC
F758,Current,1472.2,2014-06-30 12:00:00,NA,Vehicle,AB
